gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,total_services,has_any_security,has_any_backup,is_long_term,avg_monthly_charges,charges_per_service,paperless_electronic,tenure_monthly_interaction
0,0,1,1,71,1,2,1,0,2,2,0,0,2,2,1,1,95.75,6849.4,0,3,6,0,1,1,95.13055555555555,13.678571428571429,0,6798.25
1,0,1,1,8,1,2,2,1,1,1,1,1,1,1,0,3,24.4,203.95,0,0,2,0,0,1,22.66111111111111,8.133333333333333,0,195.2
1,0,1,1,61,0,1,0,2,0,2,0,0,0,0,0,0,33.6,2117.2,0,3,3,1,1,0,34.148387096774194,8.4,0,2049.6
1,0,1,1,72,1,2,1,0,2,2,2,0,0,2,0,0,90.45,6565.85,0,3,6,1,1,1,89.94315068493151,12.921428571428573,0,6512.400000000001
0,0,0,0,5,1,2,1,0,0,0,0,2,0,0,1,2,84.0,424.75,0,0,4,0,0,0,70.79166666666667,16.8,1,420.0
0,0,0,0,49,1,0,0,2,2,2,2,0,0,2,0,0,67.4,3306.85,0,3,6,1,1,1,66.137,9.62857142857143,0,3302.6000000000004
1,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,0,19.7,168.9,0,0,1,0,0,0,18.766666666666666,9.85,0,157.6
1,0,0,0,3,1,0,1,0,0,0,0,0,2,0,1,2,80.35,253.8,0,0,3,0,0,0,63.45,20.0875,1,241.04999999999998
1,0,1,1,9,1,0,2,1,1,1,1,1,1,2,0,3,19.6,197.4,0,0,1,0,0,1,19.740000000000002,9.8,0,176.4
1,0,1,1,67,1,0,0,2,2,0,0,0,0,2,1,0,54.2,3838.2,0,3,4,1,1,1,56.44411764705882,10.84,0,3631.4
1,0,0,0,46,1,0,0,0,0,0,0,0,0,0,1,1,45.2,2065.15,0,2,2,0,0,0,43.93936170212766,15.066666666666668,0,2079.2000000000003
0,0,1,0,67,1,2,0,2,2,2,0,0,2,1,0,3,75.1,5064.45,0,3,7,1,1,1,74.47720588235293,9.3875,0,5031.7
0,0,1,0,55,1,0,2,1,1,1,1,1,1,1,0,2,19.7,1140.05,0,3,1,0,0,1,20.358035714285712,9.85,0,1083.5
1,0,1,0,33,1,2,0,2,2,2,0,2,0,0,1,0,72.75,2447.45,0,2,7,1,1,0,71.98382352941177,9.09375,0,2400.75
1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,1,20.05,1263.9,0,3,1,0,0,1,20.061904761904763,10.025,0,1243.1000000000001
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,45.95,45.95,1,0,2,0,0,0,22.975,15.316666666666668,0,45.95
1,0,1,1,49,0,1,0,2,0,0,0,0,2,0,1,2,39.2,1838.15,0,3,3,1,0,0,36.763000000000005,9.8,1,1920.8000000000002
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.75,44.75,0,0,2,0,0,0,22.375,14.916666666666666,1,44.75
1,0,1,0,14,1,2,1,0,2,2,0,0,0,0,1,2,82.65,1185.0,0,1,5,0,1,0,79.0,13.775,1,1157.1000000000001
1,1,0,0,18,1,2,1,0,0,2,2,2,0,0,0,0,93.9,1743.9,0,1,6,1,1,0,91.78421052631579,13.414285714285715,0,1690.2
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.15,70.15,1,0,2,0,0,0,35.075,23.383333333333336,1,70.15
0,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,1,85.55,85.55,1,0,4,0,1,0,42.775,17.11,0,85.55
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,117.15,8529.5,0,3,9,1,1,1,116.84246575342466,11.715,0,8434.800000000001
1,0,0,0,64,1,2,1,2,0,2,2,0,2,2,0,1,99.25,6549.45,0,3,7,1,1,1,100.76076923076923,12.40625,0,6352.0
1,0,1,0,69,1,2,1,2,2,2,2,2,2,2,1,0,112.55,7806.5,0,3,9,1,1,1,111.52142857142857,11.254999999999999,0,7765.95
0,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,2,25.7,25.7,0,0,2,0,0,0,12.85,8.566666666666666,1,25.7
1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,1,90.3,6287.3,0,3,9,1,1,1,87.32361111111112,9.03,0,6411.3
0,0,1,1,66,1,0,0,0,0,0,2,0,0,1,1,1,49.4,3251.85,0,3,3,1,0,1,48.53507462686567,12.35,0,3260.4
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.4,50.6,0,0,1,0,0,0,16.866666666666667,9.7,0,38.8
0,1,1,0,71,1,0,1,2,2,2,2,2,2,2,1,0,109.7,7904.25,0,3,8,1,1,1,109.78125,12.18888888888889,0,7788.7
1,0,0,0,11,1,0,0,0,2,0,0,2,0,1,1,2,61.25,729.95,0,0,4,0,1,1,60.82916666666667,12.25,1,673.75
1,0,0,1,47,1,0,0,2,2,0,0,0,0,0,1,2,55.3,2654.05,0,2,4,1,1,0,55.29270833333334,11.059999999999999,1,2599.1
0,0,1,0,35,1,0,1,0,0,0,0,0,0,0,1,2,70.3,2416.55,1,2,2,0,0,0,67.1263888888889,23.433333333333334,1,2460.5
1,1,1,0,32,1,2,1,0,2,2,0,2,2,0,0,0,106.35,3520.75,1,2,7,0,1,0,106.68939393939394,13.29375,0,3403.2
1,0,1,1,60,1,2,1,0,2,0,2,2,2,0,1,0,103.75,5969.95,0,3,7,1,1,0,97.86803278688524,12.96875,0,6225.0
1,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,3,19.5,226.8,0,0,1,0,0,1,18.900000000000002,9.75,0,214.5
0,0,0,0,29,0,1,0,2,2,0,2,0,0,1,0,1,39.5,1082.75,0,2,4,1,1,1,36.09166666666667,7.9,0,1145.5
1,0,1,1,21,0,1,0,0,0,0,0,0,0,0,1,2,26.05,565.75,0,1,1,0,0,0,25.71590909090909,13.025,1,547.0500000000001
1,1,1,0,48,1,2,1,0,0,2,0,0,2,0,1,1,91.05,4370.75,0,2,5,0,1,0,89.19897959183673,15.174999999999999,0,4370.4
0,0,0,1,3,0,1,0,0,2,0,0,0,0,0,0,3,29.65,90.05,0,0,2,0,1,0,22.5125,9.883333333333333,0,88.94999999999999
0,0,1,1,43,1,0,0,0,2,0,0,0,0,0,0,3,50.2,2169.4,0,2,3,0,1,0,49.304545454545455,12.55,0,2158.6
1,0,0,0,5,1,2,1,0,2,2,0,2,2,0,0,2,105.3,550.6,0,0,7,0,1,0,91.76666666666667,13.1625,0,526.5
0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,55.45,55.45,0,0,3,0,0,0,27.725,13.8625,1,55.45
1,0,1,1,71,1,2,0,2,0,2,2,2,2,1,0,2,85.45,6300.85,0,3,8,1,1,1,87.51180555555555,9.494444444444445,0,6066.95
0,0,1,1,8,1,0,2,1,1,1,1,1,1,1,0,2,19.8,160.05,0,0,1,0,0,1,17.783333333333335,9.9,0,158.4
1,0,0,0,8,1,2,0,0,0,0,0,2,0,0,1,2,59.25,436.6,0,0,4,0,0,0,48.51111111111111,11.85,1,474.0
1,0,0,0,20,1,2,1,0,0,2,0,2,0,0,1,1,90.7,1781.35,0,1,5,0,1,0,84.82619047619048,15.116666666666667,0,1814.0
0,0,1,1,33,1,2,1,2,0,2,0,2,2,1,1,3,103.7,3467.0,1,2,7,1,1,1,101.97058823529412,12.9625,0,3422.1
1,0,0,0,71,1,2,1,0,2,0,0,0,0,1,1,1,79.05,5552.5,0,3,4,0,1,1,77.11805555555556,15.809999999999999,0,5612.55
0,1,1,0,31,1,2,1,0,0,2,0,2,0,1,1,2,90.7,2835.5,0,2,5,0,1,1,88.609375,15.116666666666667,1,2811.7000000000003
0,1,1,0,38,1,2,1,2,2,0,0,0,2,1,0,1,95.0,3591.25,0,2,6,1,1,1,92.08333333333333,13.571428571428571,0,3610.0
1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,88.35,88.35,1,0,4,0,0,0,44.175,17.669999999999998,1,88.35
0,0,1,1,2,0,1,0,0,2,0,0,0,0,0,1,3,30.25,63.75,0,0,2,0,1,0,21.25,10.083333333333334,0,60.5
0,0,1,0,12,0,1,0,0,0,2,0,2,2,0,1,0,49.85,617.15,0,0,4,0,1,0,47.473076923076924,9.97,0,598.2
0,0,0,1,9,1,0,1,2,0,2,2,0,2,0,0,0,93.0,870.25,0,0,6,1,1,0,87.025,13.285714285714286,0,837.0
1,1,0,1,11,1,0,0,0,2,0,2,0,0,0,1,2,54.55,601.25,0,0,4,1,1,0,50.104166666666664,10.91,1,600.05
1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.7,111.65,0,0,1,0,0,0,15.950000000000001,9.85,0,118.19999999999999
0,0,1,0,71,1,0,0,2,2,2,2,2,2,1,1,0,84.8,6046.1,0,3,8,1,1,1,83.97361111111111,9.422222222222222,0,6020.8
0,0,1,1,42,1,2,1,2,2,0,0,2,0,1,1,1,94.45,3923.8,0,2,6,1,1,1,91.25116279069768,13.492857142857144,0,3966.9
0,0,1,1,8,1,0,1,0,0,2,0,2,2,0,1,2,94.2,777.3,1,0,5,0,1,0,86.36666666666666,15.700000000000001,1,753.6
0,0,0,0,5,1,0,1,0,2,0,0,2,2,0,1,2,96.25,512.45,1,0,5,0,1,0,85.40833333333335,16.041666666666668,1,481.25
0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.7,141.45,1,0,2,0,0,0,47.15,23.566666666666666,1,141.4
0,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,3,20.85,892.15,0,2,1,0,0,1,19.394565217391303,10.425,0,938.2500000000001
1,0,1,1,28,0,1,0,0,2,2,2,2,2,1,1,1,60.0,1682.05,0,2,6,1,1,1,58.001724137931035,8.571428571428571,0,1680.0
0,0,1,0,43,1,2,1,0,2,0,0,0,0,0,0,2,80.45,3398.9,0,2,4,0,1,0,77.24772727272727,16.09,0,3459.35
1,0,0,1,60,1,2,0,2,0,2,2,2,2,2,1,2,84.95,4984.85,0,3,8,1,1,1,81.7188524590164,9.43888888888889,1,5097.0
0,0,1,0,42,0,1,0,0,2,0,2,0,0,1,0,3,33.55,1445.3,1,2,3,1,1,1,33.61162790697674,8.3875,0,1409.1
1,0,1,1,7,0,1,0,2,0,2,2,0,2,2,0,1,49.65,305.55,0,0,5,1,1,1,38.19375,8.275,0,347.55
0,0,1,0,25,1,0,2,1,1,1,1,1,1,1,1,0,20.2,507.9,0,2,1,0,0,1,19.534615384615385,10.1,0,505.0
0,1,1,1,40,1,2,1,0,0,0,0,2,2,0,1,1,94.55,3640.45,1,2,5,0,0,0,88.79146341463414,15.758333333333333,0,3782.0
1,0,0,0,27,1,2,1,0,0,2,0,2,2,1,1,0,100.5,2673.45,0,2,6,0,1,1,95.48035714285713,14.357142857142858,0,2713.5
1,0,0,0,10,0,1,0,0,2,0,2,0,0,0,0,2,35.75,389.8,0,0,3,1,1,0,35.43636363636364,8.9375,0,357.5
0,1,0,0,27,1,2,1,0,2,2,0,0,0,0,1,0,86.45,2401.05,0,2,5,0,1,0,85.75178571428572,14.408333333333333,0,2334.15
0,0,0,0,11,1,0,0,0,0,2,2,0,0,1,0,0,53.8,651.55,0,0,4,1,1,1,54.29583333333333,10.76,0,591.8
1,0,1,1,4,0,1,0,2,0,0,0,2,0,0,0,1,38.55,156.1,0,0,3,1,0,0,31.22,9.6375,0,154.2
1,0,0,0,68,0,1,0,0,0,2,0,0,2,0,1,0,39.9,2796.35,0,3,3,0,1,0,40.5268115942029,9.975,0,2713.2
1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.05,70.05,0,0,2,0,0,0,35.025,23.349999999999998,1,70.05
0,0,0,0,18,1,0,2,1,1,1,1,1,1,1,0,3,20.1,407.05,0,1,1,0,0,1,21.423684210526318,10.05,0,361.8
0,0,0,0,57,1,2,1,2,2,2,0,2,2,2,1,0,112.95,6465.0,1,3,8,1,1,1,111.46551724137932,12.55,0,6438.150000000001
1,0,0,0,26,1,0,2,1,1,1,1,1,1,0,1,2,20.3,511.25,0,2,1,0,0,0,18.935185185185187,10.15,1,527.8000000000001
0,0,1,0,17,0,1,0,0,2,2,0,0,0,0,1,1,35.65,646.05,0,1,3,0,1,0,35.891666666666666,8.9125,0,606.05
1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,2,35.9,35.9,1,0,2,0,0,0,17.95,11.966666666666667,0,35.9
1,0,0,1,38,1,2,1,0,0,2,0,2,2,0,1,0,99.25,3777.15,1,2,6,0,1,0,96.85000000000001,14.178571428571429,0,3771.5
1,1,1,0,59,1,0,1,2,2,2,0,0,0,1,1,1,82.95,4903.15,0,3,5,1,1,1,81.71916666666667,13.825000000000001,0,4894.05
1,0,0,0,30,1,0,0,2,0,2,0,0,0,2,1,3,55.65,1653.85,0,2,4,1,1,1,53.349999999999994,11.129999999999999,0,1669.5
1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,3,24.45,47.5,1,0,1,0,0,0,15.833333333333334,12.225,0,48.9
0,1,1,0,50,1,2,2,1,1,1,1,1,1,1,0,2,25.2,1306.3,0,3,2,0,0,1,25.613725490196078,8.4,0,1260.0
1,0,0,0,9,0,1,0,2,0,2,2,0,2,1,0,3,50.8,463.6,0,0,5,1,1,1,46.36,8.466666666666667,0,457.2
0,0,1,1,3,1,0,2,1,1,1,1,1,1,0,0,3,19.65,60.65,0,0,1,0,0,0,15.1625,9.825,0,58.949999999999996
0,0,0,1,14,1,0,0,0,0,2,0,2,0,0,1,1,59.8,824.85,0,1,4,0,1,0,54.99,11.959999999999999,0,837.1999999999999
0,1,0,0,31,1,0,1,2,0,0,0,0,0,0,1,1,73.55,2094.65,0,2,3,1,0,0,65.4578125,18.3875,0,2280.0499999999997
0,0,0,0,7,1,0,0,2,2,2,0,0,0,0,0,2,61.4,438.9,0,0,5,1,1,0,54.8625,10.233333333333333,0,429.8
0,0,0,0,8,1,2,1,2,0,0,2,2,2,0,1,0,103.35,847.3,1,0,7,1,0,0,94.14444444444445,12.91875,0,826.8
1,0,1,1,17,1,0,2,1,1,1,1,1,1,1,0,0,19.9,329.75,0,1,1,0,0,1,18.319444444444443,9.95,0,338.29999999999995
1,0,1,1,32,1,0,2,1,1,1,1,1,1,0,1,1,19.45,674.55,0,2,1,0,0,0,20.440909090909088,9.725,0,622.4
0,1,0,0,2,1,0,1,0,0,0,0,2,0,0,0,3,81.5,162.55,0,0,3,0,0,0,54.18333333333334,20.375,0,163.0
1,1,0,0,7,1,2,1,0,0,0,0,2,0,0,1,2,84.8,546.95,1,0,4,0,0,0,68.36875,16.96,1,593.6
0,0,1,1,72,1,2,1,2,2,2,0,2,2,2,0,1,109.55,7887.25,0,3,8,1,1,1,108.04452054794521,12.172222222222222,0,7887.599999999999
0,1,0,0,31,1,2,1,0,2,0,0,2,2,0,1,2,99.95,3186.65,1,2,6,0,1,0,99.5828125,14.278571428571428,1,3098.4500000000003
0,0,1,1,27,1,0,1,2,0,0,0,0,0,0,0,3,74.4,1972.35,0,2,3,1,0,0,70.44107142857142,18.6,0,2008.8000000000002
0,0,0,0,18,1,2,1,0,2,0,0,2,0,0,1,1,90.0,1527.35,1,1,5,0,1,0,80.38684210526316,15.0,0,1620.0
1,0,0,0,7,1,0,1,0,0,2,0,0,0,0,1,2,74.9,490.55,0,0,3,0,1,0,61.31875,18.725,1,524.3000000000001
0,1,0,0,14,1,2,1,0,2,2,0,2,2,0,1,2,104.85,1531.4,1,1,7,0,1,0,102.09333333333333,13.10625,1,1467.8999999999999
1,0,1,1,11,1,0,0,0,0,2,0,2,0,0,1,0,59.65,683.25,0,0,4,0,1,0,56.9375,11.93,0,656.15
0,0,1,1,72,1,2,1,2,0,2,2,2,2,2,1,0,110.45,8058.85,0,3,8,1,1,1,110.39520547945206,12.272222222222222,0,7952.400000000001
1,0,1,1,28,1,2,1,2,2,0,0,2,2,1,0,2,106.1,2847.4,1,2,7,1,1,1,98.18620689655172,13.2625,0,2970.7999999999997
1,1,0,0,15,1,2,1,0,0,0,0,0,0,0,1,1,74.2,1133.9,1,1,3,0,0,0,70.86875,18.55,0,1113.0
0,1,0,0,4,1,2,1,0,0,0,0,0,0,0,1,2,74.45,294.45,0,0,3,0,0,0,58.89,18.6125,1,297.8
0,0,0,0,71,1,2,2,1,1,1,1,1,1,2,0,2,24.55,1719.15,0,3,2,0,0,1,23.877083333333335,8.183333333333334,0,1743.05
0,0,0,0,5,1,0,1,0,2,0,2,0,2,0,1,2,89.35,461.7,1,0,5,1,1,0,76.95,14.891666666666666,1,446.75
1,0,1,1,47,1,2,2,1,1,1,1,1,1,2,0,3,24.55,1160.45,0,2,2,0,0,1,24.176041666666666,8.183333333333334,0,1153.8500000000001
1,1,1,0,57,1,0,1,0,2,2,0,2,0,1,1,2,90.65,5199.8,0,3,5,0,1,1,89.65172413793104,15.108333333333334,1,5167.05
1,1,1,0,50,1,2,1,2,0,2,0,2,2,2,1,1,105.05,5163.3,0,3,7,1,1,1,101.24117647058824,13.13125,0,5252.5
1,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,1,20.45,162.3,0,0,1,0,0,0,18.033333333333335,10.225,0,163.6
0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,3,19.55,883.35,0,2,1,0,0,1,18.027551020408165,9.775,0,938.4000000000001
0,0,0,0,70,1,0,2,1,1,1,1,1,1,1,0,0,19.7,1341.5,0,3,1,0,0,1,18.8943661971831,9.85,0,1379.0
1,0,0,1,1,1,0,0,2,2,0,2,0,2,0,1,0,70.45,70.45,0,0,6,1,1,0,35.225,10.064285714285715,0,70.45
1,0,1,0,8,1,2,1,0,0,0,0,0,2,0,1,0,85.65,659.45,0,0,4,0,0,0,73.27222222222223,17.130000000000003,0,685.2
0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,77.15,77.15,1,0,3,0,0,0,38.575,19.2875,1,77.15
1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,35.25,35.25,1,0,2,0,0,0,17.625,11.75,0,35.25
1,0,1,1,60,1,0,2,1,1,1,1,1,1,2,0,3,20.55,1205.05,0,3,1,0,0,1,19.754918032786886,10.275,0,1233.0
1,0,1,1,49,1,2,1,0,0,0,2,2,2,1,1,2,97.95,4917.9,0,3,6,1,0,1,98.35799999999999,13.992857142857144,1,4799.55
1,0,1,0,4,0,1,0,0,2,0,0,2,2,0,1,2,48.55,201.0,1,0,4,0,1,0,40.2,9.709999999999999,1,194.2
0,0,0,0,29,1,0,2,1,1,1,1,1,1,1,0,3,20.0,599.3,0,2,1,0,0,1,19.976666666666667,10.0,0,580.0
0,0,1,0,67,1,2,2,1,1,1,1,1,1,2,1,1,25.25,1733.15,0,3,2,0,0,1,25.4875,8.416666666666666,0,1691.75
0,0,1,0,53,1,2,1,0,2,0,0,2,2,0,1,1,98.4,5149.5,1,3,6,0,1,0,95.36111111111111,14.057142857142859,0,5215.200000000001
1,0,1,0,67,1,2,0,2,2,2,2,0,0,2,0,1,70.9,4677.1,0,3,7,1,1,1,68.78088235294118,8.8625,0,4750.3
0,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.85,119.3,0,0,1,0,0,0,17.04285714285714,9.925,0,119.10000000000001
0,0,0,0,47,1,2,1,0,2,2,0,2,2,0,1,2,106.35,4849.1,0,2,7,0,1,0,101.02291666666667,13.29375,1,4998.45
0,0,0,0,53,1,0,1,2,2,2,2,0,2,2,0,3,99.5,5424.25,0,3,7,1,1,1,100.44907407407408,12.4375,0,5273.5
1,0,1,0,69,1,0,0,2,2,2,2,2,2,2,1,3,84.7,5878.9,0,3,8,1,1,1,83.9842857142857,9.411111111111111,0,5844.3
1,0,0,0,3,1,0,1,2,0,0,0,0,2,0,1,3,86.05,244.85,0,0,4,1,0,0,61.2125,17.21,0,258.15
1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,44.55,220.75,0,0,2,0,0,0,44.15,14.85,0,178.2
1,0,1,1,56,1,2,0,2,2,0,2,0,2,2,1,1,75.85,4261.2,0,3,7,1,1,1,74.7578947368421,9.48125,0,4247.599999999999
1,1,1,0,59,1,2,1,0,0,0,0,2,2,0,1,0,93.85,5574.75,1,3,5,0,0,0,92.9125,15.641666666666666,0,5537.15
1,1,1,0,61,1,2,2,1,1,1,1,1,1,2,0,0,25.0,1501.75,0,3,2,0,0,1,24.221774193548388,8.333333333333334,0,1525.0
0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,2,45.0,89.75,0,0,2,0,0,0,29.916666666666668,15.0,1,90.0
1,1,1,1,46,1,2,1,2,2,2,0,2,0,0,1,2,100.7,4541.2,1,2,7,1,1,0,96.62127659574467,12.5875,1,4632.2
1,0,1,1,12,1,0,2,1,1,1,1,1,1,0,0,3,20.5,255.5,0,0,1,0,0,0,19.653846153846153,10.25,0,246.0
0,0,0,0,14,1,2,1,0,0,2,0,0,0,0,1,2,80.45,1072.0,1,1,4,0,1,0,71.46666666666667,16.09,1,1126.3
0,0,1,1,28,1,2,1,0,0,0,2,0,2,1,1,2,90.45,2509.25,0,2,5,1,0,1,86.52586206896552,15.075000000000001,1,2532.6
1,0,0,0,24,1,0,0,2,2,0,2,0,0,0,0,0,60.45,1440.75,0,1,5,1,1,0,57.63,10.075000000000001,0,1450.8000000000002
1,0,0,0,31,1,0,0,0,0,2,2,0,0,0,1,2,55.25,1715.65,1,2,4,1,1,0,53.6140625,11.05,1,1712.75
0,0,1,1,68,1,2,0,2,2,2,2,0,2,1,1,2,78.45,5333.35,0,3,8,1,1,1,77.2949275362319,8.716666666666667,1,5334.6
1,0,0,1,39,1,2,1,0,0,0,2,2,2,2,0,3,100.55,3895.35,0,2,6,1,0,1,97.38374999999999,14.364285714285714,0,3921.45
0,0,1,0,42,1,0,2,1,1,1,1,1,1,0,0,1,20.35,869.9,0,2,1,0,0,0,20.230232558139534,10.175,0,854.7
1,0,1,0,13,0,1,0,2,0,0,2,2,2,0,1,2,54.45,706.85,1,1,5,1,0,0,50.489285714285714,9.075000000000001,1,707.85
0,0,1,0,6,1,2,1,0,2,0,0,0,2,0,1,2,90.75,512.25,0,0,5,0,1,0,73.17857142857143,15.125,1,544.5
1,0,0,0,35,1,2,1,0,0,0,0,0,0,0,0,1,75.35,2636.05,1,2,3,0,0,0,73.22361111111111,18.8375,0,2637.25
0,0,1,0,38,1,0,2,1,1,1,1,1,1,1,1,1,20.25,814.75,0,2,1,0,0,1,20.891025641025642,10.125,0,769.5
1,0,0,0,18,1,0,2,1,1,1,1,1,1,2,0,1,20.05,388.6,0,1,1,0,0,1,20.45263157894737,10.025,0,360.90000000000003
0,0,1,0,4,1,0,2,1,1,1,1,1,1,0,0,3,19.6,93.45,0,0,1,0,0,0,18.69,9.8,0,78.4
1,0,1,0,27,1,0,0,0,2,0,2,0,0,0,1,2,53.8,1389.85,0,2,4,1,1,0,49.637499999999996,10.76,1,1452.6
1,0,0,1,41,1,0,0,2,2,2,0,2,0,1,0,3,70.2,2894.55,0,2,6,1,1,1,68.91785714285714,10.028571428571428,0,2878.2000000000003
1,0,1,1,50,1,0,0,2,0,0,2,2,2,1,0,2,75.5,4025.6,0,3,6,1,0,1,78.93333333333334,10.785714285714286,0,3775.0
1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,2,20.35,1354.4,0,3,1,0,0,1,18.553424657534247,10.175,0,1465.2
0,0,0,0,70,1,2,2,1,1,1,1,1,1,1,0,1,26.05,1856.4,0,3,2,0,0,1,26.146478873239438,8.683333333333334,0,1823.5
1,0,1,1,44,1,0,2,1,1,1,1,1,1,1,0,0,20.6,926.0,0,2,1,0,0,1,20.57777777777778,10.3,0,906.4000000000001
1,0,0,0,2,1,0,1,2,0,0,0,0,0,0,1,2,75.7,189.2,1,0,3,1,0,0,63.06666666666666,18.925,1,151.4
0,0,1,1,34,1,0,2,1,1,1,1,1,1,1,1,0,20.1,682.1,0,2,1,0,0,1,19.48857142857143,10.05,0,683.4000000000001
0,1,1,0,72,1,2,2,1,1,1,1,1,1,2,0,0,24.3,1778.7,0,3,2,0,0,1,24.365753424657534,8.1,0,1749.6000000000001
1,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,2,24.5,1816.2,0,3,2,0,0,1,25.225,8.166666666666666,1,1739.5
0,0,0,0,64,1,2,1,0,2,2,2,2,2,2,1,1,110.5,7069.25,0,3,8,1,1,1,108.75769230769231,12.277777777777779,0,7072.0
0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,1,0,25.25,1841.2,0,3,2,0,0,1,25.221917808219178,8.416666666666666,0,1818.0
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,3,74.25,74.25,1,0,3,0,0,0,37.125,18.5625,0,74.25
1,1,1,0,29,1,0,1,2,0,2,0,0,2,1,0,0,90.1,2656.7,0,2,5,1,1,1,88.55666666666666,15.016666666666666,0,2612.8999999999996
0,0,1,0,23,1,0,0,2,0,2,2,0,2,1,1,0,68.75,1689.45,0,1,6,1,1,1,70.39375,9.821428571428571,0,1581.25
1,0,1,1,52,1,0,2,1,1,1,1,1,1,2,0,3,19.2,1054.75,0,3,1,0,0,1,19.900943396226417,9.6,0,998.4
0,1,0,0,25,1,2,1,0,2,0,0,0,2,0,1,2,89.7,2187.55,1,2,5,0,1,0,84.13653846153846,14.950000000000001,1,2242.5
0,0,0,0,64,1,2,1,2,2,2,2,2,2,2,1,0,115.1,7334.05,0,3,9,1,1,1,112.83153846153846,11.51,0,7366.4
0,1,0,0,16,1,2,1,0,0,0,0,2,2,0,1,2,96.4,1581.2,1,1,5,0,0,0,93.01176470588236,16.066666666666666,1,1542.4
1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,69.5,69.5,1,0,2,0,0,0,34.75,23.166666666666668,0,69.5
1,0,0,0,24,1,2,1,0,2,0,0,2,2,0,1,0,99.65,2404.85,0,1,6,0,1,0,96.194,14.235714285714286,0,2391.6000000000004
1,0,1,0,2,1,2,1,0,0,2,0,2,0,0,1,2,91.45,171.45,0,0,5,0,1,0,57.15,15.241666666666667,1,182.9
0,0,1,1,34,1,0,0,2,2,2,2,2,2,2,0,3,84.75,2839.45,0,2,8,1,1,1,81.12714285714286,9.416666666666666,0,2881.5
1,1,1,0,36,1,2,1,0,0,0,0,0,2,0,1,1,85.25,3132.75,1,2,4,0,0,0,84.66891891891892,17.05,0,3069.0
1,0,1,1,53,1,2,0,0,0,2,2,2,2,1,1,3,78.75,3942.45,0,3,7,1,1,1,73.00833333333333,9.84375,0,4173.75
0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,1,20.25,873.4,0,2,1,0,0,1,18.195833333333333,10.125,0,951.75
1,0,0,1,72,1,0,2,1,1,1,1,1,1,2,0,1,19.9,1529.65,0,3,1,0,0,1,20.954109589041096,9.95,0,1432.8
1,0,1,1,72,1,2,1,2,2,0,2,0,2,2,1,1,97.75,6991.6,0,3,7,1,1,1,95.77534246575343,12.21875,0,7038.0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.4,19.4,1,0,1,0,0,0,9.7,9.7,0,19.4
0,0,0,0,9,1,2,1,0,0,0,0,0,2,0,1,2,83.3,803.3,1,0,4,0,0,0,80.33,16.66,1,749.6999999999999
0,0,0,0,8,1,0,1,0,0,0,0,2,0,0,1,0,80.1,679.3,1,0,3,0,0,0,75.47777777777777,20.025,0,640.8
1,1,0,0,45,1,0,0,2,0,2,0,0,2,1,0,1,62.7,2791.5,1,2,5,1,1,1,60.68478260869565,10.450000000000001,0,2821.5
